datetime,pm25,pm10,o3,no2
1095,2016-12-31,114.0,37.0,3.0,17.0
1096,2017-01-01,93.0,29.0,14.0,14.0
1097,2017-01-02,77.0,19.0,17.0,6.0
1098,2017-01-03,52.0,25.0,15.0,16.0
1099,2017-01-04,64.0,18.0,19.0,9.0
1100,2017-01-05,47.0,17.0,15.0,7.0
1101,2017-01-06,48.0,28.0,11.0,11.0
1102,2017-01-07,75.0,25.0,14.0,7.0
1103,2017-01-08,69.0,20.0,16.0,13.0
1104,2017-01-09,58.0,29.0,15.0,23.0
1105,2017-01-10,77.0,25.0,8.0,22.0
1106,2017-01-11,64.0,36.0,16.0,24.0
1107,2017-01-12,87.0,8.0,27.0,9.0
1108,2017-01-13,18.0,10.0,22.0,7.0
1109,2017-01-14,22.0,14.0,20.0,9.0
1110,2017-01-15,41.0,17.0,23.0,7.0
1111,2017-01-16,50.0,15.0,19.0,5.0
1112,2017-01-17,48.0,22.0,14.0,11.0
1113,2017-01-18,61.0,41.0,7.0,23.0
1114,2017-01-19,98.0,63.0,2.0,30.0
1115,2017-01-20,152.0,77.0,2.0,36.0
1116,2017-01-21,165.0,76.0,2.0,25.0
1117,2017-01-22,165.0,76.0,6.0,22.0
1118,2017-01-23,165.0,69.0,4.0,20.0
1119,2017-01-24,161.0,44.0,10.0,16.0
1120,2017-01-25,113.0,69.0,2.0,29.0
1121,2017-01-26,159.0,57.0,13.310344827586206,34.0
1122,2017-01-27,134.0,62.0,13.310344827586206,38.0
1123,2017-01-28,152.0,48.0,8.0,27.0
1124,2017-01-29,125.0,16.0,19.0,17.0
1125,2017-01-30,53.0,15.0,16.0,15.0
1126,2017-01-31,50.0,19.0,23.0,17.0
1127,2017-02-01,58.0,17.0,32.0,11.0
1128,2017-02-02,37.0,8.0,31.0,13.0
1129,2017-02-03,25.0,9.0,30.0,12.0
1130,2017-02-04,24.0,11.0,26.0,16.0
1131,2017-02-05,42.0,8.0,23.0,7.0
1132,2017-02-06,29.0,29.0,13.0,19.0
1133,2017-02-07,57.0,15.0,25.0,9.0
1134,2017-02-08,40.0,25.0,12.0,9.0
1135,2017-02-09,73.0,28.0,14.0,16.0
1136,2017-02-10,79.0,17.0,24.0,17.0
1137,2017-02-11,53.0,22.0,23.0,14.0
1138,2017-02-12,63.0,37.0,6.0,20.0
1139,2017-02-13,88.0,44.0,4.0,23.0
1140,2017-02-14,104.0,40.0,16.0,26.0
1141,2017-02-15,95.0,38.0,15.0,32.0
1142,2017-02-16,83.0,37.0,20.0,23.0
1143,2017-02-17,87.0,20.0,20.0,13.0
1144,2017-02-18,62.0,29.0,24.0,19.0
1145,2017-02-19,80.0,29.0,24.0,25.0
1146,2017-02-20,77.0,26.0,18.0,20.0
1147,2017-02-21,72.0,25.0,9.0,24.0
1148,2017-02-22,66.0,29.0,17.0,20.0
1149,2017-02-23,71.0,11.0,29.0,4.0
1150,2017-02-24,30.0,11.0,30.0,9.0
1151,2017-02-25,39.0,29.0,20.0,23.0
1152,2017-02-26,82.0,29.0,32.0,16.0
1153,2017-02-27,69.0,7.0,31.0,6.0
1154,2017-02-28,19.0,9.0,25.0,11.0
1155,2017-03-01,23.0,13.0,27.0,13.0
1156,2017-03-02,30.0,19.0,35.0,15.0
1157,2017-03-03,47.0,7.0,31.0,9.0
1158,2017-03-04,21.0,7.0,27.0,9.0
1159,2017-03-05,25.0,12.0,33.0,9.0
1160,2017-03-06,33.0,11.0,30.0,9.0
1161,2017-03-07,24.0,24.0,8.0,27.0
1162,2017-03-08,58.0,21.0,22.0,19.0
1163,2017-03-09,53.0,14.0,32.0,7.0
1164,2017-03-10,38.0,20.0,24.0,25.0
1165,2017-03-11,57.0,24.0,27.0,16.0
1166,2017-03-12,64.0,25.0,31.0,8.0
1167,2017-03-13,71.0,44.0,29.0,9.0
1168,2017-03-14,100.0,30.0,34.0,10.0
1169,2017-03-15,77.0,43.0,27.0,30.0
1170,2017-03-16,95.0,38.0,36.0,22.0
1171,2017-03-17,91.0,28.0,26.0,9.0
1172,2017-03-18,78.0,13.0,25.0,4.0
1173,2017-03-19,40.0,8.0,21.0,6.0
1174,2017-03-20,22.0,10.0,31.0,5.0
1175,2017-03-21,26.0,8.0,28.0,10.0
1176,2017-03-22,29.0,10.0,26.0,14.0
1177,2017-03-23,38.0,12.0,21.0,12.0
1178,2017-03-24,45.0,26.0,28.0,8.0
1179,2017-03-25,69.0,9.0,40.0,7.0
1180,2017-03-26,26.0,17.0,38.0,16.0
1181,2017-03-27,45.0,20.0,37.0,15.0
1182,2017-03-28,41.0,15.0,35.0,13.0
1183,2017-03-29,35.0,21.0,35.0,19.0
1184,2017-03-30,53.0,15.0,40.0,9.0
1185,2017-03-31,36.0,8.0,36.0,6.0
1186,2017-04-01,24.0,12.0,31.0,7.0
1187,2017-04-02,37.0,14.0,36.0,7.0
1188,2017-04-03,44.0,19.0,41.0,7.0
1189,2017-04-04,55.0,22.0,40.0,5.0
1190,2017-04-05,59.0,30.0,36.0,4.0
1191,2017-04-06,77.0,18.0,34.0,7.0
1192,2017-04-07,45.0,17.0,43.0,8.0
1193,2017-04-08,41.0,21.0,44.0,17.0
1194,2017-04-09,46.0,18.0,40.0,14.0
1195,2017-04-10,46.0,23.0,36.0,5.0
1196,2017-04-11,61.0,20.0,40.0,9.0
1197,2017-04-12,52.0,20.0,38.0,16.0
1198,2017-04-13,51.0,15.0,35.0,9.0
1199,2017-04-14,42.0,16.0,32.0,9.0
1200,2017-04-15,45.0,10.0,33.0,3.0
1201,2017-04-16,31.0,10.0,35.0,4.0
1202,2017-04-17,32.0,12.0,36.0,3.0
1203,2017-04-18,36.0,11.0,34.0,3.0
1204,2017-04-19,30.0,14.0,36.0,4.0
1205,2017-04-20,44.0,16.0,41.0,8.0
1206,2017-04-21,50.0,20.0,44.0,15.0
1207,2017-04-22,59.0,16.0,36.0,2.0
1208,2017-04-23,49.0,20.0,43.0,11.0
1209,2017-04-24,46.0,20.0,43.0,13.0
1210,2017-04-25,56.0,6.0,25.0,4.0
1211,2017-04-26,27.0,12.0,30.0,6.0
1212,2017-04-27,41.0,12.0,35.0,7.0
1213,2017-04-28,36.0,15.0,39.0,11.0
1214,2017-04-29,50.0,12.0,44.0,4.0
1215,2017-04-30,34.0,4.0,40.0,4.0
1216,2017-05-01,16.0,8.0,21.0,13.0
1217,2017-05-02,27.0,11.0,26.0,13.0
1218,2017-05-03,37.0,13.0,28.0,11.0
1219,2017-05-04,46.0,18.0,36.0,16.0
1220,2017-05-05,52.0,11.0,35.0,10.0
1221,2017-05-06,37.0,8.0,31.0,8.0
1222,2017-05-07,30.0,15.0,32.0,3.0
1223,2017-05-08,51.0,10.0,34.0,3.0
1224,2017-05-09,30.0,15.0,40.0,13.0
1225,2017-05-10,40.0,15.0,31.0,17.0
1226,2017-05-11,46.0,13.0,22.0,16.0
1227,2017-05-12,42.0,13.0,23.0,14.0
1228,2017-05-13,40.0,10.0,30.0,10.0
1229,2017-05-14,37.0,9.0,31.0,8.0
1230,2017-05-15,27.0,18.0,42.0,15.0
1231,2017-05-16,48.0,25.0,44.0,15.0
1232,2017-05-17,66.0,16.0,46.0,14.0
1233,2017-05-18,52.0,9.0,31.0,8.0
1234,2017-05-19,41.0,9.0,32.0,7.0
1235,2017-05-20,42.0,16.0,35.0,7.0
1236,2017-05-21,47.0,21.0,42.0,13.0
1237,2017-05-22,53.0,22.0,44.0,11.0
1238,2017-05-23,54.0,17.0,40.0,5.0
1239,2017-05-24,58.0,15.0,42.0,3.0
1240,2017-05-25,47.0,21.0,51.0,9.0
1241,2017-05-26,64.0,18.0,48.0,4.0
1242,2017-05-27,51.0,18.0,52.0,5.0
1243,2017-05-28,54.0,22.0,47.0,11.0
1244,2017-05-29,57.0,24.0,59.0,12.0
1245,2017-05-30,64.0,22.0,41.0,7.0
1246,2017-05-31,61.0,23.0,48.0,11.0
1247,2017-06-01,60.0,20.0,40.0,9.0
1248,2017-06-02,54.0,17.0,33.0,8.0
1249,2017-06-03,51.0,9.0,29.0,2.0
1250,2017-06-04,33.0,10.0,36.0,2.0
1251,2017-06-05,32.0,13.0,30.0,11.0
1252,2017-06-06,40.0,12.0,30.0,4.0
1253,2017-06-07,37.0,19.0,39.0,13.0
1254,2017-06-08,50.0,15.894736842105264,47.0,15.0
1255,2017-06-09,48.09090909090909,15.894736842105264,42.0,5.0
1256,2017-06-10,48.09090909090909,15.894736842105264,61.0,11.0
1257,2017-06-11,48.09090909090909,15.894736842105264,45.0,17.0
1258,2017-06-12,48.09090909090909,15.894736842105264,42.0,19.0
1259,2017-06-13,48.09090909090909,15.894736842105264,51.0,17.0
1260,2017-06-14,79.0,15.894736842105264,50.0,15.0
1261,2017-06-15,80.0,15.894736842105264,40.0,10.0
1262,2017-06-16,80.0,15.894736842105264,41.0,5.0
1263,2017-06-17,48.09090909090909,15.894736842105264,47.0,6.0
1264,2017-06-18,48.09090909090909,15.894736842105264,29.0,18.0
1265,2017-06-19,48.09090909090909,19.0,67.0,10.0
1266,2017-06-20,49.0,25.0,67.0,13.0
1267,2017-06-21,40.0,27.0,49.0,13.0
1268,2017-06-22,34.0,30.0,61.0,13.0
1269,2017-06-23,54.0,21.0,44.0,10.517241379310345
1270,2017-06-24,59.0,12.0,35.0,17.0
1271,2017-06-25,42.0,14.0,29.0,12.0
1272,2017-06-26,37.0,18.0,44.0,10.0
1273,2017-06-27,54.0,12.0,35.0,9.0
1274,2017-06-28,34.0,10.0,24.0,8.0
1275,2017-06-29,33.0,8.0,24.0,8.0
1276,2017-06-30,26.0,6.0,23.0,5.0
1277,2017-07-01,26.0,11.0,27.0,3.0
1278,2017-07-02,36.0,10.0,32.0,4.0
1279,2017-07-03,32.0,16.0,42.0,8.0
1280,2017-07-04,43.0,20.0,45.0,14.0
1281,2017-07-05,48.0,18.0,48.0,10.0
1282,2017-07-06,45.0,21.0,56.0,13.0
1283,2017-07-07,50.0,33.0,82.0,18.0
1284,2017-07-08,69.0,21.0,42.0,6.0
1285,2017-07-09,54.0,18.0,34.0,11.0
1286,2017-07-10,49.0,17.0,34.0,12.0
1287,2017-07-11,49.0,13.0,28.0,8.0
1288,2017-07-12,36.0,9.0,30.0,4.0
1289,2017-07-13,28.0,11.0,37.0,3.0
1290,2017-07-14,33.0,15.0,36.0,3.0
1291,2017-07-15,39.0,14.0,38.0,3.0
1292,2017-07-16,37.0,18.0,55.0,9.0
1293,2017-07-17,49.0,23.0,52.0,7.0
1294,2017-07-18,48.0,21.0,50.0,7.0
1295,2017-07-19,50.0,15.0,48.0,7.0
1296,2017-07-20,44.0,14.0,30.0,10.0
1297,2017-07-21,42.0,22.0,35.0,12.0
1298,2017-07-22,63.0,15.0,34.0,5.0
1299,2017-07-23,43.0,11.0,28.0,6.0
1300,2017-07-24,32.0,10.0,31.0,5.0
1301,2017-07-25,35.0,14.0,38.0,7.0
1302,2017-07-26,42.0,12.0,29.0,9.0
1303,2017-07-27,38.0,12.0,37.0,6.0
1304,2017-07-28,30.0,16.0,42.0,9.0
1305,2017-07-29,40.0,19.0,41.0,8.0
1306,2017-07-30,49.0,23.0,40.0,13.0
1307,2017-07-31,56.0,21.0,40.0,10.0
1308,2017-08-01,56.0,25.0,42.0,10.0
1309,2017-08-02,59.0,35.0,49.0,16.0
1310,2017-08-03,68.0,13.0,48.0,6.0
1311,2017-08-04,38.0,11.0,30.0,8.0
1312,2017-08-05,33.0,8.0,38.0,2.0
1313,2017-08-06,25.0,12.0,54.0,6.0
1314,2017-08-07,32.0,13.0,33.0,12.0
1315,2017-08-08,37.0,9.0,32.0,7.0
1316,2017-08-09,26.0,6.0,37.0,4.0
1317,2017-08-10,19.0,6.0,31.0,6.0
1318,2017-08-11,20.0,11.0,39.0,8.0
1319,2017-08-12,35.0,9.0,28.0,6.0
1320,2017-08-13,26.0,10.0,41.0,7.0
1321,2017-08-14,30.0,12.0,39.0,6.0
1322,2017-08-15,39.0,17.0,46.0,8.0
1323,2017-08-16,52.0,17.0,46.0,7.0
1324,2017-08-17,47.0,15.0,39.0,12.0
1325,2017-08-18,42.0,9.0,30.0,3.0
1326,2017-08-19,24.0,10.0,33.0,2.0
1327,2017-08-20,24.0,12.0,31.0,5.0
1328,2017-08-21,29.0,17.0,41.0,13.0
1329,2017-08-22,40.0,21.0,62.0,10.0
1330,2017-08-23,52.0,24.0,41.0,10.0
1331,2017-08-24,58.0,17.0,39.0,7.0
1332,2017-08-25,43.0,16.0,45.0,6.0
1333,2017-08-26,43.0,22.0,43.0,8.0
1334,2017-08-27,56.0,29.0,45.0,17.0
1335,2017-08-28,62.0,35.0,44.0,16.0
1336,2017-08-29,65.0,31.0,36.0,8.0
1337,2017-08-30,56.0,8.0,29.0,7.0
1338,2017-08-31,28.0,10.0,34.0,6.0
1339,2017-09-01,30.0,8.0,29.0,6.0
1340,2017-09-02,24.0,10.0,39.0,6.0
1341,2017-09-03,34.0,16.0,40.0,15.0
1342,2017-09-04,46.0,24.0,29.0,23.0
1343,2017-09-05,55.0,15.0,17.0,8.0
1344,2017-09-06,46.0,14.615384615384615,28.53846153846154,13.884615384615385
1345,2017-09-07,39.5,14.615384615384615,28.53846153846154,13.884615384615385
1346,2017-09-08,39.5,14.615384615384615,28.53846153846154,13.884615384615385
1347,2017-09-09,39.5,14.615384615384615,28.53846153846154,13.884615384615385
1348,2017-09-10,39.5,13.0,28.0,12.0
1349,2017-09-11,34.0,11.0,27.0,8.0
1350,2017-09-12,28.0,14.0,24.0,12.0
1351,2017-09-13,31.0,7.0,23.0,12.0
1352,2017-09-14,26.0,11.0,23.0,16.0
1353,2017-09-15,36.0,3.0,26.0,7.0
1354,2017-09-16,22.0,5.0,24.0,10.0
1355,2017-09-17,29.0,8.0,25.0,9.0
1356,2017-09-18,24.0,8.0,25.0,8.0
1357,2017-09-19,25.0,10.0,33.0,9.0
1358,2017-09-20,25.0,20.0,28.0,20.0
1359,2017-09-21,46.0,26.0,33.0,25.0
1360,2017-09-22,58.0,20.0,35.0,17.0
1361,2017-09-23,52.0,17.0,39.0,13.0
1362,2017-09-24,50.0,22.0,20.0,21.0
1363,2017-09-25,52.0,17.0,28.0,14.0
1364,2017-09-26,46.0,21.0,28.0,17.0
1365,2017-09-27,56.0,22.0,31.0,23.0
1366,2017-09-28,53.0,24.0,36.0,27.0
1367,2017-09-29,57.0,16.0,23.0,14.0
1368,2017-09-30,42.0,12.0,29.0,9.0
1369,2017-10-01,34.0,16.0,13.0,18.0
1370,2017-10-02,45.0,15.0,22.0,13.0
1371,2017-10-03,38.0,17.0,15.0,18.0
1372,2017-10-04,36.0,27.0,19.0,24.0
1373,2017-10-05,59.0,11.0,26.0,6.0
1374,2017-10-06,27.0,13.0,26.0,9.0
1375,2017-10-07,28.0,17.0,22.0,15.0
1376,2017-10-08,34.0,13.0,23.0,11.0
1377,2017-10-09,44.0,20.0,22.0,19.0
1378,2017-10-10,47.0,24.0,26.0,19.0
1379,2017-10-11,55.0,25.0,26.0,14.0
1380,2017-10-12,56.0,31.0,10.0,28.0
1381,2017-10-13,62.0,32.0,33.0,18.0
1382,2017-10-14,72.0,30.0,34.0,10.0
1383,2017-10-15,70.0,24.0,37.0,11.0
1384,2017-10-16,56.0,31.0,42.0,15.0
1385,2017-10-17,61.0,17.0,42.0,10.0
1386,2017-10-18,50.0,3.0,38.0,11.0
1387,2017-10-19,34.0,17.0,21.0,12.0
1388,2017-10-20,29.0,22.0,27.0,8.0
1389,2017-10-21,49.0,9.0,26.0,6.0
1390,2017-10-22,26.0,8.0,19.0,12.0
1391,2017-10-23,35.0,7.0,18.0,14.0
1392,2017-10-24,43.0,26.0,9.0,21.0
1393,2017-10-25,58.0,46.0,6.0,36.0
1394,2017-10-26,83.0,29.0,15.0,17.0
1395,2017-10-27,63.0,13.0,26.0,6.0
1396,2017-10-28,36.0,20.0,20.0,13.0
1397,2017-10-29,53.0,16.0,22.0,5.0
1398,2017-10-30,36.0,23.0,14.0,16.0
1399,2017-10-31,51.0,47.0,6.0,30.0
1400,2017-11-01,98.0,45.0,15.0,37.0
1401,2017-11-02,87.0,46.0,5.0,33.0
1402,2017-11-03,89.0,29.0,20.0,23.0
1403,2017-11-04,66.0,8.0,27.0,6.0
1404,2017-11-05,26.0,11.0,24.0,4.0
1405,2017-11-06,28.0,17.0,18.0,10.0
1406,2017-11-07,51.0,23.0,21.0,14.0
1407,2017-11-08,62.0,16.0,17.0,9.0
1408,2017-11-09,53.0,23.0,9.0,18.0
1409,2017-11-10,63.0,26.0,6.0,21.0
1410,2017-11-11,68.0,16.0,28.0,14.0
1411,2017-11-12,48.0,8.0,24.0,5.0
1412,2017-11-13,20.0,16.0,18.0,6.0
1413,2017-11-14,44.0,22.0,7.0,11.0
1414,2017-11-15,64.0,34.0,2.0,17.0
1415,2017-11-16,90.0,33.0,4.0,14.0
1416,2017-11-17,90.0,19.0,15.0,9.0
1417,2017-11-18,61.0,28.0,4.0,19.0
1418,2017-11-19,79.0,22.0,9.0,16.0
1419,2017-11-20,63.0,48.0,1.0,31.0
1420,2017-11-21,112.0,22.620689655172413,14.413793103448276,15.89655172413793
1421,2017-11-22,61.13793103448276,17.0,27.0,9.0
1422,2017-11-23,43.0,18.0,24.0,13.0
1423,2017-11-24,50.0,7.0,25.0,7.0
1424,2017-11-25,25.0,10.0,23.0,8.0
1425,2017-11-26,30.0,34.0,3.0,32.0
1426,2017-11-27,79.0,31.0,1.0,27.0
1427,2017-11-28,76.0,21.0,11.0,21.0
1428,2017-11-29,62.0,16.0,12.0,16.0
1429,2017-11-30,46.0,12.0,18.0,11.0
1430,2017-12-01,39.0,18.0,17.0,7.0
1431,2017-12-02,58.0,19.0,13.0,8.0
1432,2017-12-03,63.0,32.0,4.0,20.0
1433,2017-12-04,82.0,36.0,4.0,17.0
1434,2017-12-05,84.0,28.0,9.0,15.0
1435,2017-12-06,76.0,31.0,25.0,16.0
1436,2017-12-07,77.0,14.0,22.0,11.0
1437,2017-12-08,44.0,10.0,19.0,12.0
1438,2017-12-09,36.0,10.0,5.0,7.0
1439,2017-12-10,33.0,8.0,2.0,8.0
1440,2017-12-11,26.0,12.0,4.0,20.0
1441,2017-12-12,46.0,20.0,18.0,18.0
1442,2017-12-13,69.0,15.0,14.0,16.0
1443,2017-12-14,48.0,10.0,23.0,15.0
1444,2017-12-15,28.0,6.0,19.0,8.0
1445,2017-12-16,28.0,11.0,11.0,15.0
1446,2017-12-17,50.0,16.0,12.0,19.0
1447,2017-12-18,68.0,12.0,9.0,11.0
1448,2017-12-19,53.0,10.0,5.0,12.0
1449,2017-12-20,45.0,9.0,3.0,14.0
1450,2017-12-21,45.0,9.0,18.0,14.0
1451,2017-12-22,41.0,6.0,16.0,7.0
1452,2017-12-23,28.0,7.0,11.0,8.0
1453,2017-12-24,31.0,11.0,20.0,5.0
1454,2017-12-25,50.0,5.0,22.0,11.0
1455,2017-12-26,18.0,4.0,23.0,6.0
1456,2017-12-27,11.0,7.0,21.0,10.0
1457,2017-12-28,19.0,17.0,7.0,22.0
1458,2017-12-29,57.0,10.0,10.0,21.0
1459,2017-12-30,44.0,13.566666666666666,13.7,12.766666666666667
1460,2017-12-31,46.56666666666667,4.0,25.0,10.0
1461,2018-01-01,15.0,10.0,23.0,16.0
1462,2018-01-02,23.0,7.0,25.0,9.0
1463,2018-01-03,19.0,8.0,18.0,22.0
1464,2018-01-04,28.0,7.0,11.0,16.0
1465,2018-01-05,21.0,7.0,19.0,12.0
1466,2018-01-06,27.0,11.0,8.0,8.0
1467,2018-01-07,53.0,13.0,5.0,9.0
1468,2018-01-08,56.0,13.0,19.0,15.0
1469,2018-01-09,49.0,10.0,25.0,14.0
1470,2018-01-10,29.0,15.0,14.0,18.0
1471,2018-01-11,50.0,12.0,14.0,10.0
1472,2018-01-12,48.0,20.0,10.0,17.0
1473,2018-01-13,74.0,21.0,8.0,18.0
1474,2018-01-14,75.0,26.0,13.0,17.0
1475,2018-01-15,76.0,9.0,19.0,14.0
1476,2018-01-16,27.0,11.0,27.0,13.0
1477,2018-01-17,21.0,12.0,14.0,17.0
1478,2018-01-18,28.0,11.0,21.0,19.0
1479,2018-01-19,26.0,11.0,19.0,16.0
1480,2018-01-20,30.0,10.0,24.0,12.0
1481,2018-01-21,23.0,17.0,14.0,19.0
1482,2018-01-22,43.0,16.0,25.0,16.0
1483,2018-01-23,25.0,23.0,24.0,17.0
1484,2018-01-24,45.0,14.0,25.0,6.0
1485,2018-01-25,29.0,6.0,26.0,12.0
1486,2018-01-26,17.0,11.0,20.0,7.0
1487,2018-01-27,30.0,13.0,19.0,9.0
1488,2018-01-28,39.0,16.0,16.0,14.0
1489,2018-01-29,43.0,10.0,16.0,11.0
1490,2018-01-30,25.0,16.0,15.0,11.0
1491,2018-01-31,43.0,9.0,23.0,8.0
1492,2018-02-01,23.0,12.0,21.0,11.0
1493,2018-02-02,26.0,11.0,17.0,11.0
1494,2018-02-03,26.0,22.0,15.0,16.0
1495,2018-02-04,61.0,17.0,12.0,11.0
1496,2018-02-05,54.0,28.0,4.0,17.0
1497,2018-02-06,69.0,17.0,15.0,11.0
1498,2018-02-07,52.0,27.0,5.0,13.0
1499,2018-02-08,72.0,36.0,12.0,14.0
1500,2018-02-09,85.0,11.0,24.0,8.0
1501,2018-02-10,33.0,15.0,22.0,15.0
1502,2018-02-11,39.0,11.0,27.0,13.0
1503,2018-02-12,23.0,17.0,26.0,16.0
1504,2018-02-13,36.0,20.0,20.0,21.0
1505,2018-02-14,46.0,16.0,20.0,17.0
1506,2018-02-15,40.0,19.0,22.0,15.0
1507,2018-02-16,47.0,14.0,25.0,10.0
1508,2018-02-17,38.0,8.0,31.0,3.0
1509,2018-02-18,24.0,17.0,22.0,11.0
1510,2018-02-19,48.0,24.0,20.0,6.0
1511,2018-02-20,65.0,21.814814814814813,20.333333333333332,11.777777777777779
1512,2018-02-21,54.111111111111114,41.0,20.0,9.0
1513,2018-02-22,95.0,34.0,23.0,9.0
1514,2018-02-23,86.0,42.0,21.0,10.0
1515,2018-02-24,103.0,28.0,30.0,6.0
1516,2018-02-25,72.0,17.0,31.0,5.0
1517,2018-02-26,43.0,24.0,28.0,7.0
1518,2018-02-27,64.0,35.0,18.0,17.0
1519,2018-02-28,91.0,26.0,18.0,16.0
1520,2018-03-01,60.0,22.0,20.0,20.0
1521,2018-03-02,64.0,15.0,17.0,23.0
1522,2018-03-03,49.0,15.0,30.0,18.0
1523,2018-03-04,47.0,19.0,22.0,21.0
1524,2018-03-05,53.0,8.0,24.0,18.0
1525,2018-03-06,27.0,7.0,32.0,16.0
1526,2018-03-07,16.0,14.0,31.0,15.0
1527,2018-03-08,37.0,11.0,36.0,6.0
1528,2018-03-09,21.0,6.0,33.0,5.0
1529,2018-03-10,17.0,6.0,35.0,3.0
1530,2018-03-11,18.0,6.0,29.0,10.0
1531,2018-03-12,13.0,10.0,29.0,17.0
1532,2018-03-13,20.0,21.0,33.0,17.0
1533,2018-03-14,47.0,9.0,37.0,14.0
1534,2018-03-15,18.0,13.0,28.0,17.0
1535,2018-03-16,42.0,6.0,30.0,10.0
1536,2018-03-17,20.0,11.0,27.0,8.0
1537,2018-03-18,40.0,17.0,30.0,6.0
1538,2018-03-19,57.0,25.0,35.0,5.0
1539,2018-03-20,71.0,14.0,35.0,4.0
1540,2018-03-21,41.0,17.0,34.0,7.0
1541,2018-03-22,47.0,12.0,29.0,8.0
1542,2018-03-23,41.0,25.0,33.0,20.0
1543,2018-03-24,68.0,17.0,34.0,14.0
1544,2018-03-25,53.0,19.0,31.0,11.0
1545,2018-03-26,57.0,31.0,28.0,14.0
1546,2018-03-27,84.0,17.0,19.0,14.0
1547,2018-03-28,47.0,7.0,37.0,11.0
1548,2018-03-29,19.0,16.0,25.0,23.0
1549,2018-03-30,38.0,10.0,35.0,11.0
1550,2018-03-31,33.0,7.0,42.0,4.0
1551,2018-04-01,21.0,14.0,42.0,13.0
1552,2018-04-02,39.0,21.0,46.0,5.0
1553,2018-04-03,25.0,18.0,42.0,11.0
1554,2018-04-04,35.0,8.0,35.0,10.0
1555,2018-04-05,17.0,16.0,44.0,12.0
1556,2018-04-06,30.0,10.0,42.0,6.0
1557,2018-04-07,24.0,15.0,43.0,9.0
1558,2018-04-08,41.0,16.0,37.0,11.0
1559,2018-04-09,40.0,8.0,42.0,6.0
1560,2018-04-10,14.0,15.0,35.0,11.0
1561,2018-04-11,25.0,8.0,45.0,10.0
1562,2018-04-12,17.0,7.0,45.0,6.0
1563,2018-04-13,13.0,10.0,37.0,11.0
1564,2018-04-14,26.0,14.0,41.0,8.0
1565,2018-04-15,37.0,25.0,36.0,7.0
1566,2018-04-16,27.0,14.0,41.0,7.0
1567,2018-04-17,30.0,21.0,48.0,19.0
1568,2018-04-18,48.0,23.0,54.0,14.0
1569,2018-04-19,49.0,27.0,85.0,17.0
1570,2018-04-20,58.0,23.0,67.0,12.0
1571,2018-04-21,57.0,20.0,54.0,9.0
1572,2018-04-22,50.0,27.0,35.0,9.0
1573,2018-04-23,53.0,23.0,44.0,10.0
1574,2018-04-24,52.0,31.0,38.0,13.0
1575,2018-04-25,59.0,13.0,38.0,4.0
1576,2018-04-26,25.0,17.0,41.0,10.0
1577,2018-04-27,32.0,15.0,35.0,3.0
1578,2018-04-28,34.0,19.0,42.0,4.0
1579,2018-04-29,34.0,7.0,38.0,5.0
1580,2018-04-30,14.0,7.0,35.0,2.0
1581,2018-05-01,17.0,9.0,37.0,6.0
1582,2018-05-02,25.0,14.0,35.0,5.0
1583,2018-05-03,33.0,19.0,38.0,5.0
1584,2018-05-04,45.0,21.0,43.0,4.0
1585,2018-05-05,53.0,25.0,48.0,6.0
1586,2018-05-06,61.0,30.0,47.0,9.0
1587,2018-05-07,63.0,17.0,46.0,4.0
1588,2018-05-08,49.0,20.0,42.0,4.0
1589,2018-05-09,51.0,18.0,30.0,3.0
1590,2018-05-10,42.0,17.0,35.0,6.0
1591,2018-05-11,39.0,18.0,42.0,7.0
1592,2018-05-12,43.0,5.0,34.0,5.0
1593,2018-05-13,44.51724137931034,4.0,30.0,8.0
1594,2018-05-14,44.51724137931034,16.0,29.0,9.0
1595,2018-05-15,46.0,29.0,36.0,9.0
1596,2018-05-16,73.0,24.0,36.0,8.0
1597,2018-05-17,47.0,25.0,40.0,5.0
1598,2018-05-18,54.0,20.0,47.0,3.0
1599,2018-05-19,48.0,13.0,46.0,4.0
1600,2018-05-20,40.0,11.0,48.0,7.0
1601,2018-05-21,35.0,14.0,42.0,8.0
1602,2018-05-22,34.0,14.0,32.0,12.0
1603,2018-05-23,40.0,19.0,44.0,12.0
1604,2018-05-24,48.0,19.0,41.0,16.0
1605,2018-05-25,50.0,20.0,42.0,13.0
1606,2018-05-26,46.0,19.0,40.0,8.0
1607,2018-05-27,49.0,17.0,27.0,11.0
1608,2018-05-28,37.0,21.0,34.0,7.0
1609,2018-05-29,40.0,22.0,26.0,12.0
1610,2018-05-30,45.0,15.0,33.0,12.0
1611,2018-05-31,38.0,14.0,35.0,11.0
1612,2018-06-01,32.0,11.0,36.0,6.0
1613,2018-06-02,27.0,15.0,37.0,7.0
1614,2018-06-03,40.0,14.0,33.0,11.0
1615,2018-06-04,39.0,16.0,37.0,12.0
1616,2018-06-05,40.0,15.0,36.0,8.0
1617,2018-06-06,34.0,16.0,33.0,9.0
1618,2018-06-07,38.0,13.0,27.0,11.0
1619,2018-06-08,34.0,14.0,43.0,10.0
1620,2018-06-09,41.0,17.0,40.0,5.0
1621,2018-06-10,42.0,15.0,30.0,9.0
1622,2018-06-11,37.0,12.0,29.0,10.0
1623,2018-06-12,27.0,19.0,31.0,6.0
1624,2018-06-13,35.0,14.0,34.0,5.0
