temp,humidity,precip,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week,target
205,23.4,53.26,0.0,14.9,1012.9,3.3,23.8,0.0,78.0,45.0,39.0,46.0,1,0,0,0,0,7,4,1
206,21.5,65.9,0.0,14.9,1015.0,9.8,20.0,0.0,78.0,76.0,47.0,53.0,1,0,0,0,0,7,5,1
207,23.0,63.38,0.41,13.4,1016.8,8.9,20.3,0.0,79.0,32.0,34.0,48.0,0,0,1,0,0,7,6,1
208,19.9,73.3,35.59,17.2,1013.1,15.2,19.0,0.0,71.0,31.0,28.0,40.0,0,0,1,0,0,7,0,1
209,18.5,80.19,1.6,17.1,1013.1,22.8,21.0,0.0,62.0,37.0,36.0,50.0,0,1,1,0,0,7,1,1
210,20.9,66.34,0.0,16.2,1014.9,7.2,23.5,0.0,68.0,42.0,39.0,58.0,1,0,0,0,0,7,2,1
211,20.7,61.03,0.0,10.1,1015.5,5.2,24.9,0.0,67.0,46.0,43.0,61.0,1,0,0,0,0,7,3,1
212,22.3,61.23,0.0,12.3,1010.2,10.8,21.5,0.0,76.0,36.0,28.0,39.0,1,0,0,0,0,8,4,1
213,20.5,70.97,10.65,22.8,1006.5,14.2,22.1,0.0,63.0,23.0,27.0,38.0,0,0,1,0,0,8,5,1
214,19.6,74.85,5.29,17.0,1010.7,11.7,25.2,0.0,54.0,29.0,28.0,49.0,0,0,1,0,0,8,6,1
215,19.0,67.76,27.83,13.1,1016.5,17.9,25.0,0.0,61.0,36.0,35.0,53.0,0,0,1,0,0,8,0,1
216,21.3,57.45,0.02,10.5,1019.5,9.7,24.7,0.0,70.0,33.0,12.0,46.0,0,0,1,0,0,8,1,1
217,18.5,82.93,20.01,15.4,1015.6,21.4,18.1,0.0,72.0,34.0,17.0,45.0,0,1,1,0,0,8,2,1
218,18.7,92.98,8.2,6.5,1014.6,15.3,13.2,0.0,79.0,26.0,16.0,37.0,0,0,1,0,0,8,3,1
219,19.6,90.63,7.12,13.3,1009.9,24.1,18.0,0.0,63.0,23.0,26.0,32.0,0,1,1,0,0,8,4,1
220,18.9,76.23,0.88,19.4,1011.0,20.1,25.0,0.0,53.0,23.0,23.0,26.0,0,1,1,0,0,8,5,1
221,19.6,78.63,7.7,28.9,1006.6,19.7,23.4,0.0,52.0,29.0,25.0,29.0,0,0,1,0,0,8,6,1
222,17.2,68.99,3.43,23.0,1014.2,12.7,25.0,0.0,44.0,64.0,24.0,31.0,0,0,1,0,0,8,0,0
223,16.7,76.8,2.81,19.8,1013.3,17.5,25.0,0.0,46.0,53.0,22.0,38.0,0,0,1,0,0,8,1,0
224,16.7,76.43,0.06,16.8,1008.3,22.4,24.3,0.0,53.0,24.0,25.0,36.0,0,1,1,0,0,8,2,1
225,16.0,77.82,10.28,20.8,1012.9,15.2,21.9,0.0,53.0,21.0,28.0,27.0,0,0,1,0,0,8,3,1
226,15.9,77.64,4.16,20.9,1015.7,20.4,22.9,0.0,48.0,29.0,32.0,40.0,0,1,1,0,0,8,4,0
227,17.9,69.49,0.0,15.4,1021.9,12.8,21.6,0.0,63.0,22.0,60.0,30.0,1,0,0,0,0,8,5,1
228,16.9,65.44,0.0,23.2,1016.6,22.1,26.7,0.0,44.0,31.0,27.0,39.0,0,1,0,0,0,8,6,0
229,17.0,64.13,0.09,16.5,1011.9,17.8,25.3,0.0,46.0,28.0,25.0,40.0,0,0,1,0,0,8,0,0
230,15.3,65.01,0.01,14.4,1014.6,11.5,26.1,0.0,52.0,41.0,27.0,49.0,0,0,1,0,0,8,1,1
231,15.1,64.58,0.0,17.7,1017.8,11.2,25.5,0.0,57.0,39.0,29.0,54.0,1,0,0,0,0,8,2,1
232,14.9,62.61,0.0,11.5,1018.4,7.2,25.4,0.0,59.0,29.0,27.0,41.0,1,0,0,0,0,8,3,1
233,16.0,66.18,0.65,20.1,1015.1,20.8,24.9,0.0,54.0,27.0,32.0,36.0,0,1,1,0,0,8,4,1
234,15.7,70.22,2.7,20.8,1016.7,17.4,25.1,0.0,51.0,29.0,30.0,48.0,0,0,1,0,0,8,5,1
235,15.8,62.68,0.01,12.0,1020.0,11.8,26.5,0.0,54.0,29.0,19.0,41.0,0,0,1,0,0,8,6,1
236,15.7,82.3,14.17,20.3,1013.3,27.3,19.2,0.0,59.0,23.0,19.0,41.0,0,1,1,0,0,8,0,1
237,17.2,86.57,19.32,23.0,1006.5,19.5,21.9,0.0,56.0,29.0,16.0,43.0,0,0,1,0,0,8,1,1
238,18.0,82.31,0.02,10.8,1014.1,25.6,22.4,0.0,63.0,30.0,15.0,41.0,0,1,1,0,0,8,2,1
239,18.9,82.43,0.6000000000000001,17.3,1014.9,23.9,24.4,0.0,59.0,34.0,24.0,49.0,0,1,1,0,0,8,3,1
240,18.5,71.79,0.04,15.1,1017.6,14.6,23.1,0.0,61.0,28.0,20.0,39.0,0,0,1,0,0,8,4,1
241,17.9,73.31,0.0,16.4,1019.4,18.1,25.1,0.0,61.0,29.0,27.0,37.0,1,0,0,0,0,8,5,1
242,17.0,71.85,0.01,17.0,1018.9,14.4,24.0,0.0,58.0,43.0,32.0,61.0,0,0,1,0,0,8,6,1
243,17.4,69.39,0.01,10.2,1021.6,9.4,22.7,0.0,78.0,44.0,23.0,45.0,0,0,1,0,0,9,0,1
244,19.2,70.92,0.0,13.8,1021.3,16.8,23.2,0.0,75.0,45.0,30.0,42.0,1,0,0,0,0,9,1,1
245,19.3,68.71,0.0,19.2,1019.4,2.1,22.3,0.0,82.0,47.0,14.0,41.0,1,0,0,0,0,9,2,1
246,18.1,75.02,0.0,13.2,1015.9,19.0,18.1,0.0,89.0,53.0,22.0,48.0,1,0,0,0,0,9,3,1
247,20.0,72.12,0.0,10.6,1014.4,27.4,14.9,0.0,108.0,64.0,32.0,47.0,0,1,0,0,0,9,4,2
248,20.0,72.79,0.0,7.5,1014.0,21.4,10.5,0.0,135.0,61.0,42.0,49.0,0,1,0,0,0,9,5,2
249,20.4,69.96,0.0,9.5,1014.5,14.6,12.3,0.0,122.0,61.0,40.0,47.0,1,0,0,0,0,9,6,2
250,20.6,68.04,0.01,16.8,1016.3,2.0,12.6,0.0,121.0,61.0,32.0,50.0,0,0,1,0,0,9,0,2
251,18.7,62.73,0.0,15.1,1019.1,3.7,14.4,0.0,114.0,59.0,25.0,50.0,1,0,0,0,0,9,1,2
252,16.7,67.72,0.0,18.9,1018.5,1.8,14.8,0.0,102.0,69.0,24.0,46.0,1,0,0,0,0,9,2,2
253,16.0,66.2,0.01,17.6,1018.7,5.2,14.6,0.0,100.0,59.0,28.0,51.0,0,0,1,0,0,9,3,1
254,17.3,66.68,0.01,16.4,1020.9,0.3,16.9,0.0,89.0,75.0,31.0,49.0,0,0,1,0,0,9,4,1
255,18.4,69.14,0.02,18.2,1022.2,3.5,13.8,0.0,110.0,60.0,32.0,51.0,0,0,1,0,0,9,5,2
256,18.5,67.45,0.0,16.0,1018.9,13.9,14.9,0.0,103.0,62.0,31.0,54.0,1,0,0,0,0,9,6,2
257,19.0,71.48,0.0,9.0,1014.5,5.1,16.0,0.0,98.0,65.0,37.0,67.0,1,0,0,0,0,9,0,1
258,20.2,68.05,0.03,9.0,1013.0,2.0,19.1,0.0,93.0,56.0,26.0,65.0,0,0,1,0,0,9,1,1
259,21.1,69.39,0.0,11.4,1008.8,17.9,22.6,0.0,83.0,48.0,20.0,64.0,1,0,0,0,0,9,2,1
260,21.8,72.06,0.01,13.2,1008.4,18.3,22.8,0.0,79.0,42.0,16.0,54.0,0,0,1,0,0,9,3,1
261,20.8,76.16,0.03,12.9,1011.1,7.8,24.0,0.0,74.0,40.0,28.0,49.0,0,0,1,0,0,9,4,1
262,19.4,80.51,6.66,26.1,1014.7,9.5,21.7,0.0,76.0,35.0,29.0,38.0,0,0,1,0,0,9,5,1
263,17.3,83.16,11.72,22.4,1019.4,19.0,16.3,0.0,75.0,52.0,27.0,47.0,0,0,1,0,0,9,6,1
264,14.6,70.84,0.03,16.5,1024.1,12.2,14.6,0.0,102.0,62.0,24.0,53.0,0,0,1,0,0,9,0,2
265,13.9,68.45,0.01,14.8,1021.1,3.1,11.1,0.0,125.0,58.0,25.0,55.0,0,0,1,0,0,9,1,2
266,13.9,74.2,0.01,16.3,1016.0,13.1,9.1,0.0,131.0,44.0,20.0,54.0,0,0,1,0,0,9,2,2
267,14.6,72.26,0.18,11.0,1021.7,7.0,20.9,0.0,71.0,48.0,23.0,66.0,0,0,1,0,0,9,3,1
268,15.4,68.33,0.0,11.6,1025.7,3.3,24.0,0.0,82.0,48.0,28.0,49.0,1,0,0,0,0,9,4,1
269,18.1,69.92,0.02,13.6,1025.9,2.5,22.9,0.0,76.0,39.0,29.0,56.0,0,0,1,0,0,9,5,1
270,18.5,69.07,0.0,15.3,1021.6,9.6,23.9,0.0,72.0,41.0,19.0,58.0,1,0,0,0,0,9,6,1
271,18.2,81.39,3.98,13.3,1022.5,20.9,16.9,0.0,87.0,51.0,20.0,71.0,0,1,1,0,0,9,0,1
272,17.9,83.65,3.38,6.4,1025.4,8.6,11.7,0.0,104.0,49.0,22.0,65.0,0,0,1,0,0,9,1,2
273,18.2,72.54,0.17,7.7,1026.9,3.5,18.0,0.0,100.0,45.0,15.0,54.0,0,0,1,0,0,10,2,1
274,18.5,74.02,0.0,9.1,1028.0,17.8,21.4,0.0,78.0,61.0,25.0,71.0,1,0,0,0,0,10,3,1
275,18.4,72.68,0.02,7.5,1023.8,1.9,19.0,0.0,106.0,53.0,28.0,53.0,0,0,1,0,0,10,4,2
276,16.8,74.39,0.01,20.9,1015.9,10.2,19.2,0.0,83.0,34.0,20.0,38.0,0,0,1,0,0,10,5,1
277,12.7,73.7,0.1,19.6,1018.2,24.9,25.1,0.0,56.0,35.0,14.0,44.0,0,1,1,0,0,10,6,1
278,11.3,84.87,6.11,23.2,1009.4,18.6,17.5,0.0,70.0,29.0,19.0,43.0,0,0,1,0,0,10,0,1
279,13.7,83.89,3.08,23.7,1003.9,21.3,23.6,0.0,54.0,27.0,22.0,48.0,0,1,1,0,0,10,1,1
280,15.0,91.42,17.88,19.5,1004.2,26.3,16.8,0.0,61.0,35.0,20.0,45.0,0,1,1,0,0,10,2,1
281,16.2,81.2,2.88,19.3,1006.5,21.7,20.4,0.0,63.0,45.0,12.0,51.0,0,1,1,0,0,10,3,1
282,14.3,85.3,0.02,11.7,1013.9,16.6,16.3,0.0,87.0,38.0,21.0,46.0,0,0,1,0,0,10,4,1
283,14.8,83.75,12.3,13.6,1013.6,13.5,16.8,0.0,80.0,36.0,13.0,42.0,0,0,1,0,0,10,5,1
284,13.4,89.1,5.49,16.1,1008.7,19.2,15.3,0.0,80.0,25.0,24.0,41.0,0,0,1,0,0,10,6,1
285,15.2,75.81,0.03,24.6,1004.3,15.6,25.8,0.0,53.0,34.0,23.0,59.0,0,0,1,0,0,10,0,1
286,12.8,72.56,0.03,13.2,1008.7,4.8,24.9,0.0,67.0,44.0,8.0,55.0,0,0,1,0,0,10,1,1
287,13.4,86.4,0.62,11.5,1007.4,25.3,20.4,0.0,92.0,36.0,17.0,45.0,0,1,1,0,0,10,2,1
288,16.0,88.02,2.75,15.4,1006.7,23.6,21.3,0.0,65.0,33.0,16.0,51.0,0,1,1,0,0,10,3,1
289,15.6,88.25,5.58,13.0,1013.7,23.5,22.9,0.0,64.0,36.0,15.0,51.0,0,1,1,0,0,10,4,1
290,17.7,81.96,0.05,15.3,1016.7,2.3,24.8,0.0,75.0,37.0,20.0,46.0,0,0,1,0,0,10,5,1
291,18.3,82.49,0.18,14.8,1018.5,4.1,22.7,0.0,78.0,41.0,12.0,49.0,0,0,1,0,0,10,6,1
292,15.1,86.19,0.43,9.8,1020.2,17.4,19.8,0.0,74.0,39.0,20.0,37.0,0,0,1,0,0,10,0,1
293,12.7,80.15,3.97,30.3,1014.6,14.8,19.3,0.0,58.0,59.0,16.0,51.0,0,0,1,0,0,10,1,1
294,10.4,67.23,0.01,16.2,1025.7,13.3,23.4,0.0,69.0,44.0,18.0,49.0,0,0,1,0,0,10,2,1
295,12.2,72.43,0.14,11.8,1025.2,27.1,20.5,0.0,68.0,43.0,12.0,52.0,0,1,1,0,0,10,3,1
296,12.7,76.9,0.35,13.8,1020.5,26.9,21.6,0.0,78.0,51.0,5.0,49.0,0,1,1,0,0,10,4,1
297,13.5,87.5,0.3,5.8,1020.5,26.1,14.4,0.0,108.0,47.0,14.0,46.0,0,1,1,0,0,10,5,2
298,13.8,88.85,0.03,9.2,1024.7,18.2,11.6,0.0,100.0,56.0,6.0,53.0,0,0,1,0,0,10,6,1
299,12.4,88.18,0.16,10.1,1023.3,8.3,14.7,0.0,116.0,42.0,9.0,36.0,0,0,1,0,0,10,0,2
300,9.8,93.79,0.02,14.6,1018.7,19.1,8.1,0.0,89.0,53.0,6.0,47.0,0,0,1,0,0,10,1,1
301,12.5,90.79,0.02,8.9,1018.2,19.7,9.0,0.0,109.0,57.0,5.0,57.0,0,0,1,0,0,10,2,2
302,14.9,80.44,0.03,10.4,1021.9,18.5,15.3,0.0,108.0,55.0,6.0,60.0,0,0,1,0,0,10,3,2
303,15.8,73.45,0.0,13.2,1021.7,11.7,21.2,0.0,98.0,45.0,11.0,42.0,1,0,0,0,0,10,4,1
304,15.1,82.98,0.16,11.8,1019.6,5.3,19.5,0.0,88.0,28.0,21.0,29.0,0,0,1,0,0,11,5,1
305,15.2,84.63,0.48,22.6,1013.8,22.2,20.4,0.0,60.0,27.0,20.0,42.0,0,1,1,0,0,11,6,1
306,12.8,85.8,10.12,29.9,1000.4,26.2,21.6,0.0,50.0,36.0,16.0,52.0,0,1,1,0,0,11,0,0
307,9.5,89.14,12.17,10.2,995.8,23.0,22.1,0.0,76.0,36.0,12.0,49.0,0,1,1,0,0,11,1,1
308,8.2,80.19,0.01,15.8,1003.8,8.6,21.0,0.0,71.0,44.0,12.0,52.0,0,0,1,0,0,11,2,1
309,8.4,79.5,0.0,15.8,1011.3,12.7,18.2,0.0,87.0,28.0,19.0,45.0,1,0,0,0,0,11,3,1
310,10.1,79.71,2.81,23.7,1004.6,18.7,22.2,0.0,57.0,34.0,13.0,40.0,0,0,1,0,0,11,4,1
311,10.7,83.96,0.0,18.5,1008.9,21.3,22.9,0.0,66.0,33.0,12.0,40.0,0,1,0,0,0,11,5,1
312,10.8,81.93,0.0,12.9,1006.3,25.1,25.7,0.0,71.0,37.0,10.0,44.0,0,1,0,0,0,11,6,1
313,8.0,90.34,0.02,15.0,1009.8,10.7,17.9,0.0,96.0,33.0,23.0,40.0,0,0,1,0,0,11,0,1
314,10.3,80.29,0.04,18.3,1001.4,11.9,21.5,0.0,72.0,35.0,16.0,49.0,0,0,1,0,0,11,1,1
315,11.3,78.06,0.04,16.8,1002.8,13.5,26.2,0.0,66.0,42.0,9.0,42.0,0,0,1,0,0,11,2,1
316,10.2,83.06,0.15,20.6,1009.0,14.6,22.0,0.0,69.0,34.0,8.0,45.0,0,0,1,0,0,11,3,1
317,9.9,89.19,6.51,16.1,1004.0,25.5,19.1,0.0,75.0,34.0,11.0,41.0,0,1,1,0,0,11,4,1
318,10.5,92.2,16.02,13.0,1002.0,23.2,15.2,0.0,76.0,26.0,14.0,42.0,0,1,1,0,0,11,5,1
319,9.4,92.63,8.91,11.9,999.1,27.7,16.7,0.0,68.0,30.0,13.0,49.0,0,1,1,0,0,11,6,1
320,8.8,92.72,2.36,10.8,1002.1,27.3,16.1,0.0,70.0,38.0,8.0,46.0,0,1,1,0,0,11,0,1
321,9.0,91.58,0.39,9.4,1008.4,25.5,13.2,0.0,85.0,47.0,7.0,45.0,0,1,1,0,0,11,1,1
322,6.8,95.87,0.14,9.8,1019.1,15.4,6.6,0.0,99.0,47.0,5.0,36.0,0,0,1,0,0,11,2,1
323,8.1,88.24,0.02,12.4,1023.0,27.5,11.8,0.0,91.0,52.0,1.0,41.0,0,1,1,0,0,11,3,1
324,9.5,86.67,0.02,9.4,1018.8,21.9,10.9,0.0,109.0,54.0,1.0,42.0,0,1,1,0,0,11,4,2
325,10.7,89.9,0.01,10.4,1016.5,13.5,12.4,0.0,110.0,49.0,10.0,39.0,0,0,1,0,0,11,5,2
326,12.0,89.74,0.15,16.3,1016.0,10.7,13.8,0.0,103.0,37.0,15.0,45.0,0,0,1,0,0,11,6,2
327,10.5,82.74,0.0,17.7,1023.2,27.5,21.4,0.0,71.0,49.0,4.0,40.0,0,1,0,0,0,11,0,1
328,9.7,84.39,0.8,14.5,1019.1,27.6,15.4,0.0,95.0,46.0,10.0,41.0,0,1,1,0,0,11,1,1
329,11.1,94.69,7.6,9.3,1012.0,24.9,7.2,0.0,100.0,44.0,2.0,42.0,0,1,1,0,0,11,2,1
330,10.4,94.89,0.02,9.6,1005.3,24.5,8.6,0.0,87.0,44.0,4.0,45.0,0,1,1,0,0,11,3,1
331,11.7,79.63,0.03,16.9,1001.5,17.2,20.0,0.0,79.0,57.0,2.0,33.0,0,0,1,0,0,11,4,1
332,7.8,80.38,0.0,13.8,1010.3,12.1,10.8,0.0,123.0,49.0,1.0,34.0,1,0,0,0,0,11,5,2
333,5.0,92.41,0.03,13.9,1012.7,24.6,4.5,0.0,120.0,42.0,1.0,32.0,0,1,1,0,0,11,6,2
334,4.8,89.61,0.13,26.6,1010.0,27.3,8.8,0.0,96.0,41.0,1.0,34.0,0,1,1,0,0,12,0,1
335,3.3,87.15,0.02,18.9,1013.9,28.0,10.9,0.0,82.0,49.0,2.0,35.0,0,1,1,0,0,12,1,1
336,2.7,88.47,0.28,18.1,1018.5,28.0,7.0,0.0,113.0,54.0,13.666666666666666,36.0,0,1,1,0,0,12,2,2
337,3.7,86.65,0.0,12.9,1015.2,26.9,8.3,0.0,109.0,46.0,2.0,42.0,0,1,0,0,0,12,3,2
338,4.8,86.18,0.0,9.9,1019.4,26.7,13.6,0.0,97.0,50.0,10.0,51.0,0,1,0,0,0,12,4,1
339,5.4,81.45,0.0,16.3,1025.7,13.4,16.7,0.0,97.0,42.0,9.0,47.0,1,0,0,0,0,12,5,1
340,3.9,90.66,0.3,15.6,1024.6,14.4,12.7,0.0,91.0,37.0,9.0,55.0,0,0,1,0,0,12,6,1
341,4.4,88.19,0.43,16.7,1021.9,18.4,18.6,0.0,78.0,49.0,10.0,55.0,0,0,1,0,0,12,0,1
342,4.2,80.36,0.0,13.4,1029.7,10.4,19.2,0.0,85.0,31.0,20.0,45.0,1,0,0,0,0,12,1,1
343,7.3,85.61,0.72,18.9,1022.5,26.0,18.2,0.0,64.0,32.0,17.0,40.0,0,1,1,0,0,12,2,1
344,7.7,81.18,0.23,26.4,1018.5,22.6,24.6,0.0,54.0,23.0,20.0,41.0,0,1,1,0,0,12,3,1
345,9.4,87.72,15.04,31.0,1006.5,27.8,18.9,0.0,53.0,32.0,18.0,57.0,0,1,1,0,0,12,4,1
346,4.8,93.94,18.62,16.0,1010.6,27.9,12.1,0.0,82.0,49.0,5.0,51.0,0,1,1,0,0,12,5,1
347,2.0,95.56,0.0,10.7,1018.2,7.8,5.0,0.0,112.0,38.0,4.0,45.0,1,0,0,0,0,12,6,2
348,3.4,94.34,0.39,17.5,1017.1,22.0,7.8,0.0,92.0,45.0,11.0,51.0,0,1,1,0,0,12,0,1
349,7.0,86.41,0.32,15.6,1015.8,35.7,9.8,0.0,92.0,24.0,15.0,46.0,0,1,1,0,0,12,1,1
350,9.1,91.56,9.89,24.1,1012.6,73.5,10.0,0.0,67.0,26.0,18.0,44.0,0,1,1,0,0,12,2,1
351,12.4,87.39,1.84,25.2,1018.4,72.0,13.3,0.0,66.0,28.0,19.0,44.0,0,1,1,0,0,12,3,1
352,11.0,82.82,5.17,28.3,1021.2,72.6,15.1,0.0,65.0,32.0,19.0,51.0,0,1,1,0,0,12,4,1
353,7.9,76.14,0.6000000000000001,23.6,1029.9,62.9,15.2,0.0,70.0,28.0,18.0,43.0,0,1,1,0,0,12,5,1
354,7.2,80.48,0.0,20.7,1034.0,67.4,15.2,0.0,67.0,29.0,23.0,39.0,0,1,0,0,0,12,6,1
355,9.3,83.56,0.0,22.0,1028.5,51.3,18.1,0.0,60.0,28.0,14.0,43.0,0,1,0,0,0,12,0,1
356,8.5,89.09,0.0,17.7,1025.6,73.3,13.0,0.0,69.0,34.0,18.0,37.0,0,1,0,0,0,12,1,1
357,8.7,87.72,1.62,22.7,1023.2,73.2,9.9,0.0,83.0,34.0,17.0,46.0,0,1,1,0,0,12,2,1
358,6.2,83.71,0.59,15.9,1030.0,39.3,14.4,0.0,78.0,40.0,17.0,50.0,0,1,1,0,0,12,3,1
359,3.2,91.0,3.02,28.5,1029.6,36.8,11.4,0.0,84.0,21.0,21.0,27.0,0,1,1,0,0,12,4,1
360,5.3,82.02,8.44,43.3,1005.0,69.5,13.6,0.0,58.0,37.0,15.0,31.0,0,1,1,0,0,12,5,1
361,-0.4,70.93,0.4,29.5,1022.1,41.2,13.4,0.0,83.0,37.5,13.666666666666666,44.21428571428572,0,1,0,1,0,12,6,1
362,0.2,78.75,0.2,16.5,1039.1,33.9,12.1,0.0,80.25,37.5,13.666666666666666,44.21428571428572,0,1,1,0,0,12,0,1
363,3.4,82.29,0.0,11.1,1040.0,45.3,10.6,0.0,80.25,37.5,13.666666666666666,44.21428571428572,0,1,0,0,0,12,1,1
364,3.5,76.78,0.0,6.9,1037.5,48.1,11.9,0.0,80.25,71.0,17.0,52.0,0,1,0,0,0,12,2,1
365,1.4,81.03,0.0,15.7,1036.9,2.6,9.0,0.0,142.0,49.0,13.0,56.0,1,0,0,0,0,1,3,2
366,5.3,82.95,0.2,19.6,1034.5,44.6,10.9,0.0,105.0,28.0,16.0,38.0,0,1,1,0,0,1,4,2
367,7.0,93.09,3.89,32.0,1027.3,50.3,7.3,0.0,75.0,38.0,22.0,47.0,0,1,1,0,0,1,5,1
368,4.6,82.32,1.09,16.3,1035.8,53.8,13.6,0.0,93.0,49.0,3.0,51.0,0,1,1,0,0,1,6,1
369,0.4,94.75,0.0,9.0,1032.4,15.1,3.6,0.0,107.0,45.0,5.0,43.0,1,0,0,0,0,1,0,2
370,1.3,93.72,0.0,10.3,1026.0,18.1,5.6,0.0,100.0,43.0,7.0,44.0,1,0,0,0,0,1,1,1
371,2.9,96.1,0.0,12.2,1030.3,10.3,4.0,0.0,89.0,31.0,18.0,40.0,1,0,0,0,0,1,2,1
372,8.6,87.23,4.8,31.3,1028.3,20.4,15.4,0.0,71.0,31.0,17.0,38.0,0,1,1,0,0,1,3,1
373,11.0,85.18,0.09,27.5,1029.0,27.4,21.9,0.0,62.0,26.0,23.0,35.0,0,1,1,0,0,1,4,1
374,12.6,80.45,0.56,28.5,1022.9,27.1,24.2,0.0,53.0,29.0,24.0,36.0,0,1,1,0,0,1,5,1
375,7.0,70.72,0.0,19.3,1027.5,15.9,25.1,0.0,60.0,28.0,18.0,34.0,1,0,0,0,0,1,6,1
376,7.5,77.39,0.0,24.8,1023.9,26.6,26.2,0.0,59.0,26.0,22.0,33.0,0,1,0,0,0,1,0,1
377,8.9,82.37,0.43,32.9,1011.9,20.3,23.4,0.0,61.0,28.0,23.0,40.0,0,1,1,0,0,1,1,1
378,6.8,78.35,1.26,27.3,1014.2,20.5,25.7,0.0,58.0,27.0,22.0,35.0,0,1,1,0,0,1,2,1
379,9.5,76.58,1.19,37.2,1003.7,27.6,23.6,0.0,57.0,36.0,15.0,52.0,0,1,1,0,0,1,3,1
380,6.5,83.01,2.41,13.1,1007.4,26.2,21.9,0.0,67.0,40.0,12.0,37.0,0,1,1,0,0,1,4,1
381,3.6,83.98,0.0,14.9,1016.9,10.9,15.8,0.0,77.0,40.0,16.0,49.0,1,0,0,0,0,1,5,1
382,3.2,81.2,0.0,14.7,1013.6,25.5,18.2,0.0,80.0,47.0,14.0,52.0,0,1,0,0,0,1,6,1
383,2.8,80.45,0.05,14.0,1012.5,27.0,17.4,0.0,99.0,59.0,11.0,55.0,0,1,1,0,0,1,0,1
384,1.1,84.06,0.0,10.4,1013.0,22.6,10.0,0.0,131.0,49.0,11.0,45.0,0,1,0,0,0,1,1,2
385,1.3,79.38,0.0,12.9,1009.1,25.1,15.7,0.0,96.0,60.0,4.0,41.0,0,1,0,0,0,1,2,1
386,0.3,83.07,0.0,14.5,1016.6,17.0,6.3,0.0,136.0,61.0,9.0,40.0,1,0,0,0,0,1,3,2
387,0.1,80.57,0.0,14.8,1026.2,22.2,4.9,0.0,142.0,48.0,18.0,46.0,0,1,0,0,0,1,4,2
388,2.7,80.08,1.87,25.0,1026.4,16.7,13.9,0.0,98.0,54.0,19.0,55.0,0,0,1,0,0,1,5,1
389,3.9,77.89,0.0,10.0,1032.7,18.7,16.8,0.0,102.0,32.0,17.0,50.0,1,0,0,0,0,1,6,2
390,7.2,86.46,0.5,19.5,1025.9,26.9,14.7,0.0,74.0,50.0,13.0,63.0,0,1,1,0,0,1,0,1
391,5.6,78.48,0.0,15.3,1027.7,19.1,20.9,0.0,90.0,31.0,26.0,43.0,1,0,0,0,0,1,1,1
392,6.6,81.35,0.45,29.3,1014.7,27.3,20.1,0.0,60.0,25.0,31.0,48.0,0,1,1,0,0,1,2,1
393,5.0,82.23,2.03,30.3,992.5,27.1,20.7,0.0,56.0,30.0,25.0,55.0,0,1,1,0,0,1,3,1
394,2.5,84.82,6.33,21.8,981.9,20.7,22.4,0.0,71.0,27.0,22.0,49.0,0,1,1,0,0,1,4,1
395,3.3,84.83,2.95,19.8,985.4,21.7,20.0,0.0,71.0,22.0,26.0,34.0,0,1,1,0,0,1,5,1
396,3.5,82.81,1.01,21.0,997.8,26.5,21.1,0.0,55.0,40.0,24.0,56.0,0,1,1,0,0,2,6,1
397,2.6,73.95,3.37,13.0,1005.7,24.9,20.7,0.0,69.0,56.0,14.0,65.0,0,1,1,0,0,2,0,1
398,1.4,65.28,0.0,13.4,1005.4,22.8,23.2,0.0,94.0,49.0,16.0,47.0,0,1,0,0,0,2,1,1
399,2.0,71.86,0.0,21.0,1014.7,12.9,18.7,0.0,90.0,48.0,13.0,40.0,1,0,0,0,0,2,2,1
400,1.4,72.43,0.01,25.9,1020.3,20.5,18.4,0.0,86.0,52.0,9.0,38.0,0,1,1,0,0,2,3,1
401,-0.1,65.48,0.0,28.8,1021.8,9.5,14.7,0.0,111.0,51.0,15.0,42.0,1,0,0,0,0,2,4,2
402,1.6,60.39,0.0,23.1,1029.3,3.6,15.2,0.0,118.0,44.0,21.0,37.0,1,0,0,0,0,2,5,2
403,5.2,74.31,0.0,26.1,1034.1,23.0,16.4,0.0,78.0,58.0,5.0,51.0,0,1,0,0,0,2,6,1
404,2.7,84.77,0.0,12.6,1034.6,17.9,9.3,0.0,110.0,45.0,17.0,39.0,1,0,0,0,0,2,0,2
405,4.3,78.17,0.0,16.4,1031.4,28.0,15.2,0.0,86.0,63.0,9.0,46.0,0,1,0,0,0,2,1,1
406,4.9,73.02,0.0,14.3,1024.1,6.2,14.4,0.0,105.0,83.0,4.0,64.0,1,0,0,0,0,2,2,2
407,2.3,83.96,0.0,8.0,1021.1,2.0,4.5,0.0,163.0,55.0,22.0,51.0,1,0,0,0,0,2,3,2
408,6.3,78.36,1.33,29.9,1012.6,16.8,12.2,0.0,112.0,28.0,18.0,47.0,0,0,1,0,0,2,4,2
409,6.8,87.17,3.65,17.2,1004.0,26.5,20.2,0.0,65.0,33.0,15.0,36.0,0,1,1,0,0,2,5,1
410,7.0,83.82,0.02,12.8,1010.6,26.9,19.8,0.0,67.0,54.0,9.0,51.0,0,1,1,0,0,2,6,1
411,5.7,85.2,0.0,15.2,1018.8,17.4,10.6,0.0,109.0,57.0,11.0,48.0,1,0,0,0,0,2,0,2
